#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2818557000 ; 4.13404 ; 3.29674 ; 0 ; 0
2818657000 ; 4.1523 ; 3.29689 ; 0 ; 0
2818752000 ; 3.81872 ; 3.29681 ; 0 ; 0
2818852000 ; 1.42764 ; 3.29643 ; 0 ; 0
2818962000 ; 1.42885 ; 3.29666 ; 0 ; 0
2819073000 ; 1.40694 ; 3.29628 ; 0 ; 0
2819176000 ; 1.41546 ; 3.29651 ; 0 ; 0
2819291000 ; 1.41911 ; 3.29659 ; 0 ; 0
2819406000 ; 1.41059 ; 3.29681 ; 0 ; 0
2819524000 ; 1.42277 ; 3.29681 ; 0 ; 0
2819633000 ; 1.41424 ; 3.29681 ; 0 ; 0
2819737000 ; 1.42398 ; 3.29636 ; 0 ; 0
2819841000 ; 1.40816 ; 3.29681 ; 0 ; 0
2819940000 ; 1.42642 ; 3.29887 ; 0 ; 0
2820046000 ; 1.42642 ; 3.29681 ; 0 ; 0
2820157000 ; 1.40572 ; 3.2962 ; 0 ; 0
2820270000 ; 1.42885 ; 3.29674 ; 0 ; 0
2820368000 ; 1.40085 ; 3.29674 ; 0 ; 0
2820461000 ; 1.43738 ; 3.29666 ; 0 ; 0
2820560000 ; 1.40572 ; 3.29636 ; 0 ; 0
2820659000 ; 1.39355 ; 3.29681 ; 0 ; 0
2820757000 ; 1.41668 ; 3.29643 ; 0 ; 0
2820852000 ; 1.41424 ; 3.29727 ; 0 ; 0
2820948000 ; 1.41668 ; 3.29666 ; 0 ; 0
2821060000 ; 1.40937 ; 3.2962 ; 0 ; 0
2821152000 ; 1.43007 ; 3.29742 ; 0 ; 0
2821259000 ; 1.4179 ; 3.29643 ; 0 ; 0
2821356000 ; 1.40937 ; 3.29681 ; 0 ; 0
