#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
430150408 ; 59.4896 ; 3.30795 ; 0 ; 0
430295408 ; 0.248888 ; 3.30338 ; 0 ; 0
430462408 ; 0.00114595 ; 3.29727 ; 0 ; 0
430610408 ; 0.000894181 ; 3.29826 ; 0 ; 0
430772408 ; 0.00124895 ; 3.29704 ; 0 ; 0
430930408 ; 69.7844 ; 3.30894 ; 0 ; 0
431076408 ; 69.872 ; 3.3091 ; 0 ; 0
431238408 ; 69.9146 ; 3.30925 ; 0 ; 0
431405408 ; 0.00169908 ; 3.29735 ; 0 ; 0
431568408 ; 0.0013405 ; 3.29704 ; 0 ; 0
431735408 ; 0.00108492 ; 3.29704 ; 0 ; 0
431890408 ; 79.6884 ; 3.30956 ; 0 ; 0
432064408 ; 79.7079 ; 3.31032 ; 0 ; 0
432231408 ; 79.7079 ; 3.31032 ; 0 ; 0
432379408 ; 0.00126421 ; 3.29781 ; 0 ; 0
432541408 ; 0.00106584 ; 3.30009 ; 0 ; 0
432694408 ; 0.00199281 ; 3.29735 ; 0 ; 0
432870408 ; 0.000444047 ; 3.29727 ; 0 ; 0
433055408 ; 79.7079 ; 3.31078 ; 0 ; 0
433208408 ; 79.7079 ; 3.31207 ; 0 ; 0
433376408 ; 0.00151979 ; 3.29834 ; 0 ; 0
433540408 ; 0.00137865 ; 3.29765 ; 0 ; 0
433692408 ; 0.00115358 ; 3.29704 ; 0 ; 0
433859408 ; 0.00090944 ; 3.30086 ; 0 ; 0
434018408 ; 0.000955217 ; 3.29689 ; 0 ; 0
434175408 ; 0.00113832 ; 3.29994 ; 0 ; 0
434337408 ; 0.000791185 ; 3.29697 ; 0 ; 0
434490408 ; 0.00154268 ; 3.29697 ; 0 ; 0
434654408 ; 0.00166094 ; 3.29674 ; 0 ; 0
434804408 ; 0.000951402 ; 3.29849 ; 0 ; 0
434971408 ; 0.00139391 ; 3.29689 ; 0 ; 0
435134408 ; 0.000768296 ; 3.29941 ; 0 ; 0
435286408 ; 0.000924699 ; 3.29704 ; 0 ; 0
435452408 ; 0.00150072 ; 3.29659 ; 0 ; 0
435604408 ; 0.00104677 ; 3.29689 ; 0 ; 0
435774408 ; 0.000642411 ; 3.29697 ; 0 ; 0
435934408 ; 0.000829332 ; 3.29689 ; 0 ; 0
436095408 ; 0.0010544 ; 3.2972 ; 0 ; 0
